year,county,contamination_proportion
2010,Adair,0.0
2010,Dallas,0.0
2010,St. Mary's,0.0
2010,Humboldt,0.0
2010,Josephine,0.0
2010,Wetzel,0.0
2010,Polk,0.002817988805249952
2010,Placer,0.0001396262902341882
2010,Shelby,0.0
2010,Skagit,0.0002771394993948536
2010,Camden,0.0
2010,Cattaraugus,0.0
2010,Lewis,0.0
2010,Johnson,0.0
2010,Steuben,0.0016004097048844504
2010,Dona Ana,0.0403387220939184
2010,Worcester,0.011593411307050638
2010,Menifee,0.0
2010,Washington,0.003436997616275847
2010,Christian,0.0
2010,Wake,5.576495073266183e-05
2010,Lake,0.0
2010,Lincoln,0.0
2010,Kent,0.0
2010,Ozark,0.0
2010,Lincoln,0.0
2010,Hardy,0.0
2010,Middlesex,0.007155180303086794
2010,Blue Earth,0.0
2010,Walton,0.0
2010,Taos,0.005606668558072927
2010,Bristol,0.00012430099336381857
2010,Rockland,0.0
2010,Carroll,0.0
2010,Monona,0.0
2010,Centre,0.0
2010,Delaware,0.0
2010,Winnebago,0.0
2010,Kiowa,0.0
2010,Red River,0.23203236554021894
2010,Rooks,0.0
2010,Osage,0.03187871918390479
2010,Alexander,0.0
2010,Fulton,0.0
2010,Fayette,0.00019948120379289933
2010,Chase,0.0
2010,Sullivan,0.0
2010,Montgomery,0.0
2010,Cloud,0.0
2010,Trimble,0.0
2010,De Baca,0.0
2010,Jefferson Davis,0.0
2010,Sumter,0.0
2010,Jackson,0.085199344620426
2010,Warren,0.0
2010,Butler,0.0
2010,Evangeline,0.04306490569916234
2010,Cumberland,0.0
2010,Huntingdon,0.0
2010,Crawford,0.0
2010,Washington,0.00022943892622582525
2010,New York,0.0
2010,Otero,0.0
2010,Berkshire,0.0009393287556711974
2010,St. Croix,0.0
2010,Dickinson,0.0
2010,Renville,0.03575754639275159
2010,Lawrence,0.0
2010,Calhoun,0.0
2010,Multnomah,1.0724579395401837e-05
2010,Putnam,0.0
2010,Utah,0.00010100067451912457
2010,Tuolumne,0.0
2010,Monroe,0.0
2010,Fremont,0.0
2010,Ocean,0.0
2010,Orleans,0.0
2010,Pamlico,0.0
2010,Dorchester,0.0
2010,McCormick,0.0
2010,Flagler,0.0
2010,Salt Lake,0.0
2010,Marshall,0.0
2010,Swain,0.0
2010,Pettis,0.0
2010,Mitchell,0.0
2010,Mendocino,0.0
2010,Armstrong,0.012567390354072562
2010,San Bernardino,0.0003955925998822543
2010,Bamberg,0.0
2010,Cameron,0.021196719417812177
2010,Knott,0.0
2010,Roane,0.0
2010,Madison,0.0
2010,Swift,0.0
2010,Ascension,0.0
2010,Montgomery,0.0
2010,Livingston,0.015399244239176072
2010,Wilkin,0.0
2010,Hidalgo,0.0
2010,Lincoln,0.0014750068287353183
2010,Hardin,0.0
2010,McDonald,0.0
2010,Monterey,0.0011102153383442319
2010,Pender,0.0
2010,Highlands,0.014413427549104746
2010,Mower,0.0
2010,Hertford,0.0
2010,Lexington,0.0020422727686841384
2010,Cabarrus,0.0
2010,Montgomery,0.15951260038770423
2010,Washington,0.0
2010,Salem,0.0
2010,Rock,0.0
2010,Leon,0.0
2010,Chittenden,0.0017055910981789405
2010,Davis,0.0
2010,Polk,0.0
2010,Camden,0.0
2010,Oxford,0.0
2010,Adair,0.0
2010,Grayson,0.0
2010,Northampton,0.0
2010,Calaveras,0.0
2010,Somerset,0.060798603357625707
2010,Jasper,0.0
2010,Asotin,0.0
2010,Estill,0.0
2010,Anderson,0.0
2010,Lane,0.00015156990523689976
2010,Citrus,0.001155878467635403
2010,Oneida,0.0
2010,Reynolds,0.0
2010,Pasco,0.06937762410245266
2010,Clarke,0.0
2010,Cole,0.0
2010,Monroe,0.0
2010,Fairfield,0.0001443080313251743
2010,Phelps,0.0
2010,Hardin,0.0013419713095788987
2010,Union,0.0
2010,Alamance,0.007369001420785885
2010,Nicholas,0.20841457927103646
2010,Bladen,0.0
2010,Greenbrier,0.0
2010,Traverse,0.01991310644460536
2010,Cheyenne,0.0
2010,Mercer,0.0
2010,Craven,0.010370394564933369
2010,Berkeley,0.0
2010,Cherokee,0.0
2010,Hickory,0.0
2010,San Diego,4.385448555439226e-05
2010,Wabaunsee,0.0
2010,Grant,0.0
2010,Warren,0.03167859272510435
2010,Wallace,0.0
2010,Jefferson,0.0
2010,Island,0.0340143668889957
2010,Baltimore City,0.0
2010,Wasco,0.0
2010,Jackson,0.0
2010,Cass,0.021138002059732236
2010,Berkeley,0.0
2010,Jessamine,0.0
2010,Union,0.04087295441639564
2010,Siskiyou,0.0
2010,Graham,0.0
2010,Carroll,0.0
2010,Sherman,0.0
2010,Hancock,0.0
2010,Lyon,0.0
2010,Bedford,0.0
2010,Wayne,0.06731660692951015
2010,Torrance,0.0
2010,Litchfield,0.0003914818939624042
2010,Mineral,0.0
2010,Ralls,0.22657140940497753
2010,Barbour,0.0
2010,Floyd,0.0
2010,Leslie,0.0
2010,Hennepin,0.0
2010,Yuba,0.0006395804352344862
2010,Avery,0.0
2010,Faribault,0.0
2010,Assumption,0.2
2010,Marion,0.0
2010,Thomas,0.0
2010,McLeod,0.00820912901723335
2010,Los Alamos,0.0
2010,Carbon,0.0
2010,Hancock,0.0
2010,Plymouth,0.0
2010,Monroe,0.0
2010,Chisago,0.0
2010,Greeley,0.0
2010,Clark,0.0
2010,Jefferson,0.0
2010,Lafayette,0.0
2010,Sibley,0.0
2010,Calhoun,0.0
2010,Philadelphia,0.0
2010,Box Elder,0.0
2010,Pipestone,0.0
2010,Collier,0.005720529263367447
2010,Watauga,0.0
2010,Greene,0.0
2010,Russell,0.004455004455004455
2010,Emmet,0.0
2010,San Miguel,0.0
2010,Cumberland,0.0
2010,Stevens,0.003080952014172379
2010,Franklin,0.0019101248075549257
2010,Vilas,0.0
2010,Franklin,0.0
2010,Daggett,0.0
2010,Broomfield,0.0
2010,Orangeburg,0.0
2010,St. Mary,0.0006542699724517906
2010,Cibola,0.0
2010,York,0.00010639090145010799
2010,Dickinson,0.0
2010,Kings,0.0010528846762253071
2010,Mercer,0.0
2010,Sanpete,0.0
2010,Jackson,0.0
2010,Indiana,0.036870014503263236
2010,Hillsborough,0.00037303649575910796
2010,Lincoln,0.0
2010,Cleveland,0.0
2010,Cerro Gordo,0.0
2010,Ballard,0.0
2010,Bertie,0.0
2010,Kit Carson,0.0
2010,Fayette,0.0
2010,Santa Barbara,0.0
2010,Harford,0.0
2010,Seward,0.0
2010,Yamhill,0.0
2010,Horry,0.0
2010,Mason,0.0
2010,Breathitt,0.0
2010,Guilford,0.0
2010,Marlboro,0.0
2010,Stoddard,0.0
2010,Freeborn,0.0
2010,Cherokee,0.0
2010,Passaic,0.0
2010,Cottonwood,0.0
2010,Chesterfield,0.0
2010,McCreary,0.0
2010,Albany,0.0
2010,Otero,0.0
2010,Santa Cruz,0.0
2010,Baker,0.0
2010,Carlisle,0.0
2010,Beaufort,0.0
2010,Bennington,0.0
2010,Allendale,0.0
2010,Washington,0.0
2010,Washington,0.024269662921348314
2010,Columbia,0.0
2010,Fond du Lac,0.0
2010,St. Louis,0.0
2010,Luna,0.0
2010,Braxton,0.0
2010,Union,0.0
2010,Shelby,0.0
2010,Cape Girardeau,0.0
2010,Atlantic,0.0
2010,Caldwell,0.0
2010,Dare,0.0
2010,Tioga,0.0
2010,Lee,0.46352722024912235
2010,Shannon,0.0
2010,Mahnomen,0.0
2010,Martin,0.0
2010,Fleming,0.0
2010,Harrison,0.0
2010,Shasta,0.0
2010,Saluda,0.0
2010,Colusa,0.07508680555555555
2010,Rowan,0.0
2010,Macon,0.0
2010,Oconee,0.0
2010,New Madrid,0.0
2010,Suwannee,0.0
2010,Rio Blanco,0.0
2010,Montgomery,0.0
2010,Benton,0.0
2010,Essex,0.0
2010,Sedgwick,0.0
2010,Winn,0.31237183868762813
2010,Rock,0.0
2010,Caldwell,0.0
2010,Morgan,0.0
2010,Marinette,0.012225571693919187
2010,Waukesha,0.00010491377994811537
2010,Kennebec,0.0002345465788183117
2010,Rush,0.03419689119170984
2010,Lake,0.0
2010,Chenango,0.019722964421319083
2010,Ford,0.0
2010,Iron,0.0
2010,Webster,0.0
2010,Polk,0.0
2010,Scotland,0.0
2010,Jackson,0.03227794718743918
2010,Franklin,0.0
2010,Harlan,0.036127933187214994
2010,Marin,0.0
2010,Lincoln,0.0
2010,Decatur,0.3691823899371069
2010,Raleigh,0.0
2010,Venango,0.0
2010,Tolland,0.0
2010,DeSoto,0.0
2010,Chariton,0.0
2010,Clay,0.0
2010,Hancock,0.0
2010,Emery,0.0
2010,Gunnison,0.0
2010,Phillips,0.0
2010,Tama,0.0
2010,Somerset,0.0
2010,Wood,0.0
2010,Pepin,0.0
2010,Page,0.0
2010,Adams,0.0
2010,Rice,0.23061490620924868
2010,Okeechobee,0.004947610304223061
2010,Clay,0.0
2010,Union,0.0
2010,Perry,0.0
2010,Laclede,0.0
2010,Caldwell,0.0
2010,Cameron,0.0
2010,St. John the Baptist,0.0020663744520976832
2010,Jackson,0.0
2010,Crawford,0.0
2010,Caledonia,0.0
2010,Wilson,0.0
2010,Randolph,0.004509617657287124
2010,East Baton Rouge,0.0
2010,Boone,0.0
2010,Dolores,0.0
2010,Greene,0.0
2010,Charlotte,0.0
2010,Miller,0.0
2010,Transylvania,0.0
2010,Edgecombe,0.0
2010,Morgan,0.0
2010,Pemiscot,0.1156344590688025
2010,Nicollet,0.0
2010,Todd,0.0
2010,Murray,0.0
2010,Columbia,0.0
2010,St. Louis,0.0007015989757027156
2010,Moffat,0.0
2010,Stevens,0.0
2010,La Plata,0.0
2010,Crittenden,0.0
2010,Snohomish,4.2858411116247316e-05
2010,Luzerne,0.0
2010,Macon,0.0
2010,Cherokee,0.0
2010,Eddy,0.0
2010,Butler,0.0
2010,Buncombe,0.0
2010,St. Francois,0.0
2010,La Salle,0.0
2010,Poweshiek,0.0
2010,Jefferson,0.0015032461402158283
2010,Geary,0.0
2010,Morris,0.0
2010,Waupaca,0.0
2010,Denver,0.0
2010,Gray,0.0
2010,Robeson,0.0
2010,Clinton,0.014029472283998088
2010,Magoffin,0.0
2010,Larue,0.0
2010,Teller,0.0
2010,Logan,0.1524825007608365
2010,Chaffee,0.0
2010,Summit,0.0
2010,Tehama,0.04213255125821572
2010,Frederick,0.0032330134918757774
2010,Douglas,0.0
2010,Chemung,0.0
2010,Grant,0.0
2010,Wyoming,0.0018287983488563479
2010,Piute,0.0491273432449903
2010,Bell,0.0
2010,Thurston,0.00042750682553511224
2010,Vernon,0.0
2010,Rockcastle,0.0
2010,Kershaw,0.0
2010,Mingo,0.0
2010,Carroll,0.0
2010,Nemaha,0.0
2010,Eau Claire,0.0
2010,San Juan,0.1079114220570322
2010,Osceola,0.0009270006640695667
2010,Barton,0.0
2010,Washington,0.0
2010,Aiken,0.0
2010,Forsyth,0.00014736004479745361
2010,St. Martin,0.06351005484460695
2010,Chautauqua,0.009174829566501569
2010,Skamania,0.0
2010,Washington,0.0
2010,Pacific,0.0937680548398682
2010,Fairfield,0.07159147453972467
2010,Charles,0.0
2010,Darlington,0.0
2010,Racine,0.0
2010,Adams,0.0
2010,Pierce,0.0005692212888075792
2010,Greene,0.030634761838660114
2010,Montgomery,0.1612584197583663
2010,Tillamook,0.0
2010,Gates,0.0
2010,Harrison,0.0
2010,Del Norte,0.0
2010,Marion,0.0
2010,Fresno,0.002938896409686788
2010,Calcasieu,0.0
2010,Washington,0.0
2010,Red Lake,0.0
2010,Sioux,0.0
2010,Charleston,0.0
2010,Sullivan,0.0
2010,La Crosse,0.0
2010,Manatee,0.0
2010,East Carroll,0.0
2010,Lincoln,0.03638038222426894
2010,West Baton Rouge,0.07805064434332558
2010,Barron,0.0
2010,Chautauqua,0.0
2010,Boyle,0.0
2010,Knox,0.0
2010,Cumberland,0.0
2010,Rutland,0.13594632307872875
2010,Ouachita,0.0056769280993102045
2010,Davie,0.0
2010,Door,0.0
2010,Bracken,0.0
2010,Calumet,0.06129506990434143
2010,Putnam,0.0
2010,Roosevelt,0.0
2010,Clay,0.0
2010,Lee,0.0002795433344019103
2010,Hunterdon,0.0
2010,Middlesex,2.2347334186504893e-05
2010,Delaware,0.0
2010,Bourbon,0.0
2010,Clark,0.0
2010,Cambria,0.02048194848665416
2010,Marshall,0.0
2010,Nevada,0.004434918956031211
2010,Yakima,0.00035672937536686375
2010,Okaloosa,0.0
2010,Monongalia,0.0
2010,Deschutes,0.0
2010,Burnett,0.0
2010,Otsego,0.0
2010,Guadalupe,0.0
2010,Meade,0.0
2010,Sagadahoc,0.0
2010,Wyoming,0.0
2010,Orleans,0.0038973514477837244
2010,Ulster,0.0
2010,Lyon,0.0
2010,Moore,0.02175820163075183
2010,Clatsop,0.018707995105168403
2010,Clayton,0.0
2010,Jasper,0.0
2010,McDowell,0.0
2010,Dent,0.0
2010,Phillips,0.013580246913580247
2010,Winnebago,0.0
2010,Winneshiek,0.0
2010,Dixie,0.39988775080679106
2010,Broward,0.0
2010,Allamakee,0.0
2010,Huerfano,0.0
2010,Ste. Genevieve,0.0
2010,Sandoval,0.025913250701234132
2010,Martin,0.0
2010,Mercer,0.0
2010,Jefferson,9.03440300664932e-05
2010,Polk,0.0
2010,Texas,0.0
2010,Onondaga,0.0
2010,Clay,0.0
2010,Wright,0.0
2010,Mason,0.0
2010,Larimer,0.0008560621768168938
2010,Bucks,0.05492570170610897
2010,Anderson,0.0
2010,Summers,0.0
2010,Berks,0.0
2010,Suffolk,0.0
2010,Rich,0.0
2010,Niagara,0.0
2010,Cortland,0.0
2010,Fulton,0.0
2010,Douglas,0.0
2010,Dorchester,0.00955732609239344
2010,Clear Creek,0.0
2010,Broome,0.0
2010,Pasquotank,0.0
2010,Clallam,0.0
2010,Price,0.0
2010,Goodhue,0.0
2010,Caroline,0.021994134897360705
2010,Grand,0.0
2010,Schenectady,0.0
2010,Franklin,0.0
2010,Wheeler,0.0
2010,Osage,0.0
2010,West Carroll,0.0
2010,Grundy,0.19096868635437883
2010,Callaway,0.0
2010,Cooper,0.0
2010,Rowan,0.1973284760170006
2010,Ashe,0.01808481779546071
2010,Clearfield,0.00507230255839822
2010,Sauk,0.0
2010,Jefferson,0.0
2010,Fayette,0.0
2010,Polk,0.0
2010,Windsor,0.0
2010,Kandiyohi,0.01653296529514937
2010,McKinley,0.0012677283891926155
2010,Concordia,0.09449152542372881
2010,Adams,0.0
2010,Davidson,0.0
2010,Ray,0.0819271319144125
2010,Powell,0.0
2010,Jones,0.0
2010,Appanoose,0.0
2010,Washburn,0.0
2010,Buena Vista,0.01432110701552964
2010,Jefferson,0.0
2010,Gadsden,0.0
2010,Lewis,0.0
2010,Greene,0.06026326614561909
2010,Lake of the Woods,0.0
2010,Carter,0.15355752544439755
2010,Preston,0.008485583167373799
2010,Santa Clara,6.7527811329095886e-06
2010,Duchesne,0.0
2010,Washington,0.0009932563124052487
2010,Randolph,0.0
2010,Calvert,0.0
2010,Orleans,0.0
2010,Norman,0.006315278115132378
2010,Snyder,0.0
2010,Aroostook,0.003572250609952585
2010,Comanche,0.0
2010,St. James,0.024668516805427074
2010,San Juan,0.0
2010,Mississippi,0.0
2010,Herkimer,0.0
2010,Hampton,0.0
2010,Lac qui Parle,0.0
2010,Dodge,0.0
2010,Monroe,0.0
2010,Lincoln,0.0
2010,Clark,0.25
2010,Gilpin,0.0
2010,Elliott,0.0
2010,Henry,0.0
2010,Inyo,0.02430766559597187
2010,Wood,0.0
2010,Juniata,0.0
2010,Baltimore,0.0
2010,Dunn,0.0
2010,Jones,0.0
2010,Greenup,0.07026991217443973
2010,Ohio,0.03141841185417989
2010,Washington,0.0
2010,Gentry,0.0
2010,Kittitas,0.006569942513003011
2010,Lincoln,0.0
2010,Millard,0.0034997666822211854
2010,Sevier,0.0
2010,Hood River,0.0
2010,Madison,0.0
2010,Durham,0.0
2010,Union,0.0
2010,Hamilton,0.0
2010,Beaver,0.02053576252238924
2010,Burlington,0.0
2010,Wilkes,0.0
2010,Leavenworth,0.0
2010,Iowa,0.0
2010,Wright,0.0
2010,Bradford,0.0
2010,Gaston,0.0
2010,Perry,0.0
2006,Perry,0.02070815450643777
2006,Wyandotte,0.0
2006,Lee,0.0
2006,Grant,0.0
2006,El Paso,2.7830062218742433e-05
2006,Butler,0.0
2006,Glenn,0.0
2006,Holmes,0.0
2006,Allamakee,0.0
2006,Forest,0.0
2006,Butler,0.0
2006,Barton,0.0
2006,Chester,0.0
2006,Stevens,0.007004202521512908
2006,Niagara,0.0
2006,Green Lake,0.0
2006,Trinity,0.0
2006,Lancaster,0.00012280514408628397
2006,Russell,0.0
2006,Klickitat,0.0
2006,Walworth,0.00040453401726551184
2006,Hickman,0.0
2006,Lee,0.0
2006,Somerset,0.0
2006,Mercer,0.04966524650030432
2006,Cook,0.0
2006,Gilmer,0.07625619249823072
2006,Howard,0.0
2006,Iberia,0.0
2006,Schuylkill,0.0
2006,Potter,0.0
2006,Wichita,0.0
2006,Schuyler,0.011938714598394906
2006,Doddridge,0.0
2006,New Haven,0.10790873881782834
2006,Dane,0.0
2006,Caddo,0.0015013812274305707
2006,Carroll,0.0
2006,Alachua,0.0006850542246767071
2006,San Juan,0.037174059976521644
2006,Oldham,0.0
2006,Rockingham,0.05642796075710118
2006,Douglas,0.016530849825378346
2006,Davis,0.0
2006,Saline,0.0030532456249224276
2006,Bent,0.0
2006,Garrett,0.12182273146318978
2006,Reno,0.005669535825177849
2006,Pope,0.0
2006,Abbeville,0.0
2006,Columbia,0.0
2006,Allegany,0.0
2006,Clearwater,0.0
2006,Waushara,0.0
2006,Bourbon,0.22617092230351898
2006,Beaver,0.00432881618177551
2006,Pine,0.0
2006,Clinton,0.0
2006,Rice,0.0
2006,Carroll,0.08948884089272859
2006,Baker,0.0
2006,Webster,0.0
2006,Livingston,0.0
2006,Bronx,0.0
2006,Hancock,0.0
2006,Coffey,0.4487362899380067
2006,Allen,0.0
2006,Uintah,0.0
2006,Scotland,0.0
2006,Roseau,0.01229608984342979
2006,Grant,0.01655982547407283
2006,Ellis,0.0
2006,Tompkins,0.0008864593336780675
2006,Washington,0.06391818472355384
2006,St. Landry,0.0
2006,Weld,0.0
2006,Wilkin,0.0
2006,Pike,0.0
2006,Cheshire,0.009950173637324476
2006,Union,0.16035761011774968
2006,Mason,0.0
2006,Douglas,0.0
2006,Rio Arriba,0.0
2006,Lincoln,0.0
2006,Haskell,0.0
2006,Harrison,0.0
2006,Jackson,0.0
2006,Jackson,0.0
2006,Mitchell,0.0
2006,Catron,0.0
2006,Onondaga,0.0
2006,Martin,0.023779991472537697
2006,Ozaukee,0.0
2006,Breckinridge,0.0
2006,Grand Isle,0.22343360042033364
2006,Clarion,0.010646836251658449
2006,Mille Lacs,0.004198019801980198
2006,Los Angeles,0.0
2006,Marathon,0.0005867536179647193
2006,Chester,0.0031520634793272564
2006,Sierra,0.0
2006,Summit,0.0
2006,Morgan,0.0
2006,Hamilton,0.035373187124159884
2006,Bienville,0.0
2006,Clay,0.21708020179141357
2006,St. Johns,0.008145234852211573
2006,Stanton,0.0
2006,Wayne,0.0
2006,Orange,1.3350478908379402e-05
2006,Tehama,0.0012533106318577375
2006,Waupaca,0.10194431003387146
2006,Alpine,0.0
2006,Cheyenne,0.03804272915230875
2006,Pickens,0.0
2006,Montgomery,0.0398951938340314
2006,Hardee,0.0
2006,Union,0.0
2006,Beauregard,0.0
2006,Yolo,0.0
2006,Wakulla,0.0
2006,Itasca,0.0
2006,East Baton Rouge,0.0
2006,Nicholas,0.0055235229372620695
2006,Pocahontas,0.002212564203871987
2006,Humboldt,0.0
2006,Williamsburg,0.0
2006,Edwards,0.0
2006,Warren,0.0
2006,Greene,0.0
2006,Amador,0.0
2006,Las Animas,0.0
2006,Duchesne,0.0
2006,Adair,0.0
2006,Santa Rosa,0.0
2006,Dallas,0.0
2006,Nodaway,0.005697006880231386
2006,Lyon,0.0
2006,Evangeline,0.13577974759615385
2006,Monongalia,0.0
2006,Clarendon,0.0
2006,Columbia,0.000589270230909749
2006,Benton,0.0
2006,Humboldt,0.0
2006,Chickasaw,0.0
2006,Coos,0.0
2006,Madera,0.019646372505894995
2006,Trempealeau,0.0
2006,Wetzel,0.0
2006,Wayne,0.0
2006,Polk,0.002651521745826197
2006,Linn,0.4459684893419833
2006,Grant,0.0
2006,Placer,0.0001541584234731893
2006,San Joaquin,0.044811189992792405
2006,Jackson,0.2300469483568075
2006,Mercer,0.04177933126689969
2006,Shelby,0.0
2006,Skagit,0.0001871798395465983
2006,Chariton,0.06940832249674903
2006,Nassau,0.0
2006,Cattaraugus,0.0
2006,Lewis,0.0
2006,Johnson,0.0
2006,Dutchess,0.002600367347102821
2006,Steuben,0.0002684395608328785
2006,Ashland,0.0
2006,Dona Ana,0.010360275901687085
2006,Worcester,0.03205538472902388
2006,Clayton,0.0
2006,Menifee,0.0
2006,Douglas,0.0
2006,Prowers,0.0
2006,Pendleton,0.0
2006,Orangeburg,0.0
2006,Pocahontas,0.0
2006,Christian,0.0
2006,Wapello,0.0
2006,Emmet,0.0
2006,Atchison,0.0
2006,Lincoln,0.0
2006,Shannon,0.0
2006,Plymouth,0.0
2006,Harford,0.007638195907405354
2006,Linn,0.34402147492126567
2006,Sac,0.0
2006,Bergen,0.016432801347619957
2006,Jackson,0.0
2006,Carroll,0.0
2006,Hamilton,0.0
2006,Lincoln,0.0
2006,De Soto,0.014871994617754328
2006,Beaufort,0.0
2006,Montezuma,0.0
2006,Marion,0.0
2006,Benton,0.0
2006,Woodson,0.0
2006,Pennington,0.0
2006,Fleming,0.0
2006,Blue Earth,0.0
2006,Walton,0.0
2006,Kern,0.004545641345693726
2006,Osborne,0.0
2006,Columbia,0.19303777105720352
2006,Berkeley,0.0
2006,Taos,0.0
2006,Clackamas,0.0
2006,Taney,0.0
2006,Nantucket,0.0
2006,Lancaster,0.0
2006,Rockland,0.0
2006,Jefferson,0.0034481151856856625
2006,Anderson,0.0
2006,Carroll,0.14466439881415905
2006,Monona,0.0
2006,Beltrami,0.0
2006,Delaware,0.0
2006,Marion,0.0
2006,Kiowa,0.0
2006,Otero,0.0
2006,Red River,0.0
2006,Rooks,0.13226492884692112
2006,Osage,0.0
2006,Fulton,0.0
2006,Lake,0.0
2006,Fayette,0.0
2006,Chase,0.0
2006,Putnam,0.22357509543240753
2006,Hinsdale,0.0
2006,Hampden,0.0007673007128223622
2006,Sullivan,0.0
2006,McCracken,0.0
2006,Trego,0.0
2006,Montgomery,0.0
2006,San Benito,0.000573855158957879
2006,Quay,0.0
2006,Sheboygan,0.0
2006,Trimble,0.0
2006,De Baca,0.0
2006,Jefferson Davis,0.0
2006,Sumter,0.004582336115813438
2006,Laurens,0.0
2006,Colleton,0.0
2006,Portage,0.0007862734134749791
2006,Franklin,0.04480799160302581
2006,Lincoln,0.0
2006,Clinton,0.0
2006,Butler,0.01298455611735975
2006,Columbia,0.017433751743375175
2006,Cumberland,0.0
2006,Sherburne,0.0
2006,Lyon,0.0
2006,Huntingdon,0.0
2006,Garrard,0.0
2006,Crawford,0.0
2006,Eau Claire,0.0
2006,Washington,0.0
2006,Calhoun,0.0
2006,Centre,0.0
2006,Mesa,0.0
2006,Berkshire,0.0
2006,Chelan,0.0
2006,Cloud,0.020858472677124634
2006,Worth,0.0
2006,Otter Tail,0.0252469188512225
2006,Dickinson,0.11260932944606414
2006,Ringgold,0.0
2006,Renville,0.026564918469457542
2006,Cabell,0.0
2006,Lawrence,0.0
2006,Elk,0.0110716169710367
2006,Green,0.0
2006,Coos,0.00032735635194081395
2006,Multnomah,0.0
2006,Trigg,0.0
2006,Putnam,0.13537033455811254
2006,Marion,0.0006822890083165701
2006,Horry,0.0
2006,McKean,0.0
2006,Fremont,0.0
2006,Utah,1.6203113590307513e-05
2006,Tuolumne,0.0
2006,Franklin,0.019753422791362985
2006,Monroe,0.0
2006,Sedgwick,0.0
2006,Maries,0.0
2006,Fremont,0.0
2006,Ocean,0.0
2006,Orleans,0.0
2006,Monmouth,0.0
2006,Oregon,0.0
2006,Iron,0.0
2006,Howard,0.014063208831090277
2006,Crook,0.0
2006,Marshall,0.034760705289672546
2006,Dorchester,0.0
2006,Archuleta,0.0007836499279042067
2006,Flagler,0.002825562037884128
2006,Redwood,0.0
2006,Traverse,0.045871559633027525
2006,Salt Lake,0.0
2006,Essex,0.08293244689105417
2006,Franklin,0.0
2006,Jasper,0.0
2006,Outagamie,0.00011591912006849766
2006,Decatur,0.010093513433278908
2006,Litchfield,0.03828631464973413
2006,Torrance,0.004731114966093676
2006,Neosho,0.09666894912796552
2006,Carroll,0.0
2006,Armstrong,0.04576073605232481
2006,San Bernardino,0.013860144955815853
2006,Klamath,0.0
2006,Grand,0.0
2006,Bamberg,0.0
2006,Cameron,0.0
2006,Carbon,0.0
2006,Roane,0.011360392761317577
2006,Madison,0.0
2006,Kane,0.0
2006,Manitowoc,0.0
2006,Boone,0.0
2006,Ascension,0.018442862145441812
2006,Marshall,0.005543358946212953
2006,Cass,0.0
2006,Todd,0.0
2006,Livingston,0.01803539837177096
2006,Douglas,0.0
2006,Hillsborough,0.0019280021468564446
2006,Benton,0.0
2006,Hidalgo,0.011305633735629442
2006,Lincoln,0.0
2006,Sonoma,0.0008433903076857734
2006,Greenville,0.0
2006,Greenwood,0.0
2006,Kit Carson,0.0
2006,Rusk,0.0
2006,McDonald,0.0
2006,Morris,0.0
2006,O'Brien,0.0
2006,New Madrid,0.05727215980024969
2006,Northumberland,0.0
2006,Cherokee,0.0
2006,Andrew,0.003655732227441577
2006,Lexington,0.0
2006,Adams,0.0
2006,Liberty,0.0
2006,Montgomery,0.17078811599359545
2006,Delta,0.05182938534188198
2006,Morgan,0.0
2006,Washington,0.0
2006,Salem,0.0
2006,Morrison,0.0
2006,Lake,2.2538444952477688e-05
2006,Edgefield,0.0
2006,Leon,0.0
2006,Woodford,0.0
2006,Chittenden,0.001983343655452043
2006,Forest,0.0
2006,Bradford,0.0
2006,Lake,0.0
2006,La Salle,0.0
2006,Osage,0.0
2006,Warren,0.007477124671707495
2006,Curry,0.0
2006,Sherman,0.0
2006,Camden,0.0
2006,Oxford,0.038754436915133916
2006,Marion,0.0
2006,Piute,0.0
2006,Santa Cruz,0.003025169409486931
2006,Grayson,0.0
2006,Nemaha,0.0
2006,Somerset,0.11707223938626028
2006,Jasper,0.0
2006,Columbia,0.0
2006,Asotin,0.0
2006,Page,0.0
2006,Clinton,0.0
2006,Callaway,0.0
2006,Sumter,0.0
2006,Floyd,0.0
2006,Solano,2.788741663986376e-05
2006,Lane,6.569444107716985e-05
2006,Citrus,0.00048076757978166284
2006,Knox,0.0
2006,Hamilton,0.022538200339558574
2006,San Francisco,0.0
2006,Westchester,0.00012631393956701777
2006,Boyd,0.0
2006,Jackson,0.0
2006,Oneida,0.0
2006,Dunklin,0.0
2006,Sabine,0.06194752350217483
2006,Reynolds,0.0
2006,St. Charles,0.0
2006,Bollinger,0.0
2006,Pasco,0.004414320062156146
2006,Hancock,0.16286289163552745
2006,Cole,0.0
2006,Lee,0.022483067439834376
2006,Monroe,0.0
2006,Fairfield,0.000661828479980444
2006,Phelps,0.0
2006,Putnam,0.006074691860416335
2006,Hardin,0.0
2006,Carver,0.0
2006,Union,0.0
2006,Tyler,0.06859546080777318
2006,Florence,0.0
2006,Washington,0.0
2006,Ness,0.0
2006,Erie,0.0025973815558568676
2006,Santa Fe,0.0
2006,Nicholas,0.0
2006,Franklin,0.0
2006,Washington,0.06895759108148489
2006,Cheyenne,0.0
2006,Bremer,0.0
2006,Spokane,0.0
2006,Cameron,0.0
2006,Grundy,0.0
2006,Pike,0.0
2006,Nassau,0.0
2006,Saratoga,0.013870352797497924
2006,Clearfield,0.002178269582643548
2006,Hampton,0.0
