year,county,state,contamination_proportion,party
2011,Coos,New Hampshire,0.0,D
2011,Fond du Lac,Wisconsin,0.0,R
2011,Wayne,Utah,0.0,R
2011,Cheyenne,Kansas,0.0,R
2011,Boulder,Colorado,0.0,D
2011,Johnson,Kansas,0.0,R
2011,Torrance,New Mexico,0.0,R
2011,Webster,Louisiana,0.0,R
2011,Indian River,Florida,0.0,R
2011,San Juan,Utah,0.012210660437460183,R
2011,Upshur,West Virginia,0.0,D
2011,Lincoln,Colorado,0.0,D
2011,Dallas,Iowa,0.009235875604300454,R
2011,Marinette,Wisconsin,0.0,R
2011,Santa Rosa,Florida,0.0,R
2011,Hancock,West Virginia,0.0,D
2011,Cape Girardeau,Missouri,0.0,D
2011,Niagara,New York,0.0,D
2011,Braxton,West Virginia,0.0,D
2011,Pender,North Carolina,0.06437218483248112,I
2011,Comanche,Kansas,0.0,R
2011,Wasatch,Utah,0.008780332056194126,R
2011,Wabasha,Minnesota,0.0,I
2011,Dubuque,Iowa,0.0,R
2011,Salem,New Jersey,0.0,R
2011,Cole,Missouri,0.0,D
2011,Ramsey,Minnesota,0.0,I
2011,Sedgwick,Kansas,0.0,R
2011,Lyon,Iowa,0.0,R
2011,Nelson,Kentucky,0.0,D
2011,Des Moines,Iowa,0.0,R
2011,Taos,New Mexico,0.018512593134342004,R
2011,Martin,Florida,0.0025984575408345527,R
2011,Otter Tail,Minnesota,0.001157357174891136,I
2011,Henry,Kentucky,0.0,D
2011,Santa Fe,New Mexico,0.0007214452662360122,R
2011,Barber,Kansas,0.0,R
2011,Penobscot,Maine,0.020262423748948835,R
2011,Carbon,Utah,0.0,R
2011,Skagit,Washington,0.00022698083879476048,D
2011,Sabine,Louisiana,0.12969504722082043,R
2011,Guthrie,Iowa,0.0,R
2011,Union,Florida,0.0,R
2011,Clackamas,Oregon,0.0,D
2011,Beaufort,South Carolina,0.0,R
2011,Hamilton,Florida,0.0,R
2011,Sevier,Utah,0.0,R
2011,Harrison,Kentucky,0.0,D
2011,Lyon,Minnesota,0.0,I
2011,Marathon,Wisconsin,0.0,R
2011,Granville,North Carolina,0.0,I
2011,Kittitas,Washington,0.0,D
2011,Russell,Kentucky,0.0,D
2011,Lincoln,Wisconsin,0.0,R
2011,Catawba,North Carolina,0.0,I
2011,Aitkin,Minnesota,0.0,I
2011,Montgomery,Missouri,0.2705749718151071,D
2011,Garfield,Utah,0.0,R
2011,Prowers,Colorado,0.0,D
2011,Douglas,Oregon,0.0,D
2000,Morgan,Colorado,0.025082102594634042,R
2000,Tooele,Utah,0.0,R
2000,Washington,Florida,0.0,R
2000,McDonald,Missouri,0.0,D
2000,Wadena,Minnesota,0.0,I
2000,St. John the Baptist,Louisiana,0.0,R
2000,Jefferson,Kentucky,0.0,D
2000,Andrew,Missouri,0.0,D
2000,Summit,Colorado,0.0,R
2000,Lewis,New York,0.0,R
2000,Taylor,Iowa,0.29006738939349547,D
2000,Mercer,Missouri,0.0,D
2000,Lake of the Woods,Minnesota,0.0,I
2000,Box Elder,Utah,0.009513124731050593,R
2000,Nassau,New York,0.0,R
2000,Los Angeles,California,0.006166326737986383,D
2000,Blue Earth,Minnesota,0.0,I
2000,Kern,California,0.0011400183798881657,D
2000,Holmes,Florida,0.0,R
2000,Renville,Minnesota,0.03924279485270658,I
2000,Gloucester,New Jersey,0.0,R
2000,Scott,Kansas,0.5,R
2000,Crawford,Wisconsin,0.0,R
2000,Kewaunee,Wisconsin,0.0,R
2000,Mississippi,Missouri,0.0,D
2000,Lehigh,Pennsylvania,0.0,R
2000,Knox,Kentucky,0.0,D
2000,Mason,Washington,0.0,D
2000,Marion,Kentucky,0.0,D
2000,Pocahontas,West Virginia,0.029947916666666668,R
2000,Keokuk,Iowa,0.0,D
2000,Morgan,Utah,0.0,R
2000,Lewis,Missouri,0.09445670159955874,D
2000,Monroe,West Virginia,0.0,R
2000,Mason,West Virginia,0.5984236453201971,R
2000,Hamilton,Kansas,0.0,R
2000,Letcher,Kentucky,0.0,D
2000,Cass,Minnesota,0.0,I
2000,Eagle,Colorado,0.0,R
2000,Elk,Kansas,0.0,R
2000,Lackawanna,Pennsylvania,0.0003387671585565809,R
2000,Riverside,California,1.4940435855889376e-05,D
2000,Charles,Maryland,0.0,D
2000,Mercer,New Jersey,0.002491015208045673,R
2000,Red Lake,Minnesota,0.0,I
2000,Douglas,Kansas,0.0,R
2000,Hillsborough,Florida,6.387505426185859e-05,R
2000,Pierce,Washington,0.0,D
2000,Monona,Iowa,0.0,D
2000,Carroll,Missouri,0.0,D
2000,Iron,Utah,0.0,R
2000,Blair,Pennsylvania,0.0,R
2000,Price,Wisconsin,0.0,R
2000,Shawano,Wisconsin,0.01910486208006869,R
2000,Webster,Missouri,0.0,D
2000,Edwards,Kansas,0.0,R
2000,Baltimore City,Maryland,0.0,D
2000,Butler,Missouri,0.0,D
2000,Brooke,West Virginia,0.0,R
2000,Jasper,Iowa,0.0,D
2000,Jewell,Kansas,0.18347430058555628,R
2000,Berks,Pennsylvania,0.00044243698222583164,R
2000,Montgomery,Kentucky,0.0,D
2000,Russell,Kansas,0.0,R
2000,Delaware,Pennsylvania,0.0,R
2000,Wakulla,Florida,0.0,R
2000,Nobles,Minnesota,0.0,I
2000,Rooks,Kansas,0.0,R
2000,Hardin,Kentucky,0.0,D
2000,Orange,California,0.0,D
2000,Logan,West Virginia,0.0,R
2000,Hampshire,Massachusetts,0.16390980917617706,R
2000,Ouachita,Louisiana,0.0,R
2000,Allegany,New York,0.1310272536687631,R
2000,Clinton,Kentucky,0.0,D
2000,Polk,Missouri,0.0,D
2000,Leslie,Kentucky,0.0,D
2000,Orleans,New York,0.0,R
2000,Madison,Iowa,0.2,D
2000,Green Lake,Wisconsin,0.0,R
2000,Owsley,Kentucky,0.0,D
2000,Colfax,New Mexico,0.0,R
2000,Barren,Kentucky,0.0,D
2000,Pennington,Minnesota,0.0,I
2000,Pepin,Wisconsin,0.0,R
2000,Lawrence,Kentucky,0.0,D
2000,Bergen,New Jersey,0.0,R
2000,Garrett,Maryland,0.0,D
2000,Westmoreland,Pennsylvania,0.0,R
2000,Jackson,Kansas,0.0,R
2000,Litchfield,Connecticut,0.0,R
2000,Beaver,Utah,0.0,R
2000,St. Johns,Florida,0.0,R
2000,Somerset,New Jersey,0.0,R
2000,Carlisle,Kentucky,0.0,D
2000,Otero,Colorado,0.0,R
2000,Curry,New Mexico,0.0,R
2000,Johnson,Missouri,0.0,D
2000,Elbert,Colorado,0.0,R
2000,Prince George's,Maryland,0.0,D
2000,Camden,Missouri,0.0,D
2000,Fresno,California,0.0051261293434208,D
2000,Franklin,Kentucky,0.0,D
2000,Trempealeau,Wisconsin,0.0,R
2000,Ocean,New Jersey,0.0,R
2000,Washington,Wisconsin,0.0,R
2000,Buena Vista,Iowa,0.0,D
2000,Rio Arriba,New Mexico,0.0,R
2000,Shawnee,Kansas,0.0,R
2000,St. James,Louisiana,0.3652041760274878,R
2000,Jefferson,New York,0.0,R
2000,Chelan,Washington,0.0,D
2000,Lawrence,Missouri,0.0,D
2000,Winn,Louisiana,0.0,R
2000,Mason,Kentucky,0.0,D
2000,Carlton,Minnesota,0.0,I
2000,Maries,Missouri,0.0,D
2000,Dutchess,New York,0.30763427292948475,R
2000,Cass,Missouri,0.08542340720558542,D
2000,Cape May,New Jersey,0.0,R
2000,San Diego,California,0.0,D
2000,Milwaukee,Wisconsin,0.0,R
2000,Winnebago,Wisconsin,0.0,R
2000,Atlantic,New Jersey,0.0,R
2000,Garrard,Kentucky,0.0,D
2000,Kearny,Kansas,0.0,R
2000,Union,Pennsylvania,0.0,R
2000,Wolfe,Kentucky,0.0,D
2000,Washington,Pennsylvania,0.0,R
2000,Mitchell,Iowa,0.0,D
2000,Bath,Kentucky,0.0,D
2000,Sarasota,Florida,0.0,R
2000,Pike,Missouri,0.2047103410936654,D
2000,Archuleta,Colorado,0.0,R
2000,Clark,Washington,0.0,D
2000,Washington,Vermont,0.0,D
2000,Roane,West Virginia,0.0,R
2000,Moffat,Colorado,0.0,R
2000,Kings,California,0.24636927173807613,D
2000,Pawnee,Kansas,0.0,R
2000,Miller,Missouri,0.0,D
2000,Polk,Minnesota,0.006034579544178736,I
2000,Scotland,Missouri,0.0,D
2000,Madera,California,0.017541516830889857,D
2000,Berkshire,Massachusetts,0.0,R
2000,Guadalupe,New Mexico,0.05931198102016608,R
2000,Union,Kentucky,0.0,D
2000,Chaves,New Mexico,0.0,R
2000,Hidalgo,New Mexico,0.0,R
2000,Nicholas,Kentucky,0.0,D
2000,Muhlenberg,Kentucky,0.0,D
2000,Burlington,New Jersey,0.0059971779420929325,R
2000,Waushara,Wisconsin,0.0,R
2000,Howell,Missouri,0.0,D
2000,Seward,Kansas,0.0,R
2000,Wichita,Kansas,0.0,R
2000,Routt,Colorado,0.0,R
2000,Crawford,Pennsylvania,0.01301119679136725,R
2000,Citrus,Florida,0.047755288994510196,R
2000,Oregon,Missouri,0.0,D
2000,Wetzel,West Virginia,0.0,R
2000,Bates,Missouri,0.6638777258053891,D
2000,Spokane,Washington,0.0,D
2000,Warren,New Jersey,0.0,R
2000,Jackson,West Virginia,0.0,R
2000,Meade,Kentucky,0.0,D
2000,Reynolds,Missouri,0.0,D
2000,Logan,Kentucky,0.0,D
2000,Douglas,Colorado,0.0,R
2000,Rice,Kansas,0.11881750994883457,R
2000,Adams,Colorado,0.0,R
2000,McLeod,Minnesota,0.011238641798182687,I
2000,Howard,Maryland,0.0,D
2000,Schuylkill,Pennsylvania,0.0,R
2000,Boyd,Kentucky,0.0,D
2000,Pine,Minnesota,0.0,I
2000,Arapahoe,Colorado,0.0,R
2000,Glenn,California,0.0,D
2000,Neosho,Kansas,0.0,R
2000,Walworth,Wisconsin,0.0007427433970112005,R
2000,Fayette,Pennsylvania,0.0,R
2000,Lassen,California,0.0,D
2000,Ozark,Missouri,0.0,D
2000,Hamilton,Florida,0.0,R
2000,Osborne,Kansas,0.0,R
2000,Warren,Iowa,0.0,D
2000,Iron,Missouri,0.2403924775143091,D
2000,Fillmore,Minnesota,0.0,I
2000,Clinton,Missouri,0.0,D
2000,Grant,West Virginia,0.0,R
2000,Dukes,Massachusetts,0.0,R
2000,Worcester,Massachusetts,0.018366269554086174,R
2000,Marion,West Virginia,0.0,R
2000,Langlade,Wisconsin,0.0,R
2000,Adams,Wisconsin,0.0,R
2000,St. Lawrence,New York,0.0,R
2000,Clearfield,Pennsylvania,0.0,R
2000,Orange,Florida,0.0,R
2000,St. Louis,Missouri,0.0,D
2000,Olmsted,Minnesota,0.0,I
2000,Cambria,Pennsylvania,0.0,R
2000,Talbot,Maryland,0.06566347469220246,D
2000,Clark,Wisconsin,0.0,R
2000,Franklin,Massachusetts,0.03571171947977294,R
2000,Whitman,Washington,0.0,D
2000,Scott,Missouri,0.0,D
2000,Somerset,Pennsylvania,0.0,R
2000,Washington,Maine,0.0027575833542241163,I
2000,Clark,Kentucky,0.0,D
2000,Plymouth,Iowa,0.0,D
2000,Terrebonne,Louisiana,0.0,R
2000,Bennington,Vermont,0.0,D
2000,Faribault,Minnesota,0.0,I
2000,Rowan,Kentucky,0.0,D
2000,Thomas,Kansas,0.0,R
2000,Wapello,Iowa,0.0,D
2000,Osceola,Iowa,0.0,D
2000,Pend Oreille,Washington,0.0,D
2000,Marion,Missouri,0.0,D
2000,Lebanon,Pennsylvania,0.0,R
2000,Lake,Colorado,0.0,R
2000,Kiowa,Colorado,0.0,R
2000,Morgan,Kentucky,0.0,D
2000,Cumberland,Kentucky,0.0,D
2000,Webster,Iowa,0.0,D
2000,Dickinson,Iowa,0.0,D
2000,Atchison,Missouri,0.07045807453416149,D
2000,Walla Walla,Washington,0.0,D
2000,Martin,Kentucky,0.0,D
2000,Richland,Wisconsin,0.0,R
2000,Pipestone,Minnesota,0.2938676381299332,I
2000,St. Bernard,Louisiana,0.0,R
2000,Dade,Missouri,0.0,D
2000,Brevard,Florida,0.0,R
2000,Addison,Vermont,0.0,D
2000,Washington,Maryland,0.0,D
2000,Boone,Missouri,0.0,D
2000,Iowa,Iowa,0.0,D
2000,Stevens,Minnesota,0.0,I
2000,Harrison,Iowa,0.0,D
2000,St. Mary,Louisiana,0.07785418567118096,R
2000,Dubuque,Iowa,0.0,D
2000,Garfield,Colorado,0.0,R
2000,Suwannee,Florida,0.0,R
2000,Lake,Florida,0.0,R
2000,Mono,California,0.0,D
2000,Barnstable,Massachusetts,0.0,R
2000,Philadelphia,Pennsylvania,0.0,R
2000,Thurston,Washington,0.0,D
2000,Clinton,New York,0.0,R
2000,San Miguel,Colorado,0.23006743355811185,R
2000,Lee,Kentucky,0.0,D
2000,Story,Iowa,0.0,D
2000,Lyon,Iowa,0.0362470469119136,D
2000,Mahaska,Iowa,0.0,D
2000,Benton,Iowa,0.0,D
2000,Reno,Kansas,0.014542551714563376,R
2000,Vernon,Wisconsin,0.0,R
2000,Oxford,Maine,0.0,I
2000,Volusia,Florida,0.0003583501558823178,R
2000,Stafford,Kansas,0.0,R
2000,Ringgold,Iowa,0.3333333333333333,D
2000,Sumner,Kansas,0.042511605179574884,R
2000,Venango,Pennsylvania,0.0,R
2000,Washington,Minnesota,0.0,I
2000,Randolph,Missouri,0.25,D
2000,Rensselaer,New York,0.0,R
2000,Scott,Iowa,6.820979970192317e-05,D
2000,Broward,Florida,0.021796159770936893,R
2000,Jefferson,Colorado,0.0006650528051927323,R
2000,Pueblo,Colorado,0.0,R
2000,Douglas,Missouri,0.0,D
2000,Humboldt,California,0.0,D
2000,Howard,Iowa,0.0,D
2000,Hennepin,Minnesota,0.0,I
2000,Taylor,Florida,0.0,R
2000,Iberville,Louisiana,0.0,R
2000,Franklin,Kansas,0.0,R
2000,Anne Arundel,Maryland,0.0,D
2000,Mendocino,California,0.012393072834308141,D
2000,Phillips,Kansas,0.20441426146010186,R
2000,Grand,Utah,0.0,R
2000,Hardee,Florida,0.0,R
2000,Jefferson,Missouri,0.01249781833595133,D
2000,Crawford,Missouri,0.0,D
2000,Manatee,Florida,0.0,R
2000,Cedar,Iowa,0.0,D
2000,Boyle,Kentucky,0.0,D
2000,Wayne,Missouri,0.0,D
2000,Ste. Genevieve,Missouri,0.0,D
2000,Woodbury,Iowa,0.0,D
2000,Osage,Kansas,0.0,R
2000,Tulare,California,0.00244811674848327,D
2000,Plymouth,Massachusetts,0.0,R
2000,Sac,Iowa,0.0,D
2000,Grant,Minnesota,0.06400527878587925,I
2000,Pope,Minnesota,0.0,I
2000,Phillips,Colorado,0.0,R
2000,Cheshire,New Hampshire,0.0013166410033250764,D
2000,Saline,Kansas,0.0,R
2000,Cloud,Kansas,0.0,R
2000,Stevens,Washington,0.0,D
2000,Wilson,Kansas,0.0,R
2000,Monroe,Missouri,0.0,D
2000,Wood,West Virginia,0.0,R
2000,Worth,Iowa,0.0,D
2000,Wayne,New York,0.0,R
2000,Strafford,New Hampshire,0.0,D
2000,Butler,Pennsylvania,0.02445981699922831,R
2000,McCracken,Kentucky,0.0,D
2000,Collier,Florida,0.0,R
2000,Hendry,Florida,0.1852355434695673,R
2000,Calumet,Wisconsin,0.0,R
2000,Taylor,Kentucky,0.0,D
2000,Hart,Kentucky,0.0,D
2000,New London,Connecticut,0.0,R
2000,Juneau,Wisconsin,0.0,R
2000,Jefferson,Washington,0.0,D
2000,Linn,Missouri,0.21275165824153347,D
2000,Dodge,Wisconsin,0.0,R
2000,Harding,New Mexico,0.0,R
2000,Mille Lacs,Minnesota,0.0,I
2000,Kennebec,Maine,0.0006661337596589396,I
2000,Highlands,Florida,0.0,R
2000,Barton,Missouri,0.0,D
2000,Brown,Minnesota,0.0,I
2000,Leon,Florida,0.0,R
2000,Buchanan,Missouri,0.0,D
2000,Kittson,Minnesota,0.0,I
2000,Lea,New Mexico,0.34782608695652173,R
2000,Platte,Missouri,0.11103446576827375,D
2000,San Benito,California,0.0024459663790803166,D
2000,Uintah,Utah,0.0,R
2000,Broomfield,Colorado,0.0,R
2000,Centre,Pennsylvania,0.0,R
2000,Monterey,California,0.0,D
2000,Piute,Utah,0.0,R
2000,Daggett,Utah,0.0,R
2000,Bradford,Florida,0.0,R
2000,Los Alamos,New Mexico,0.0,R
2000,Warren,Missouri,0.0,D
2000,Solano,California,3.220076101131857e-05,D
2000,Moniteau,Missouri,0.0,D
2000,Morrison,Minnesota,0.0,I
2000,Concordia,Louisiana,0.0,R
2000,Nodaway,Missouri,0.0063289358949115354,D
2000,Rio Grande,Colorado,0.0,R
2000,Yates,New York,0.008441193021947102,R
2000,Shasta,California,0.0,D
2000,Bay,Florida,0.0,R
2000,Sheboygan,Wisconsin,0.0,R
2000,Newton,Missouri,0.0,D
2000,Dane,Wisconsin,0.0,R
2000,Imperial,California,0.0,D
2000,Chittenden,Vermont,0.0,D
2000,Christian,Missouri,0.0,D
2000,Dodge,Minnesota,0.0,I
2000,Wicomico,Maryland,0.0,D
2000,Osceola,Florida,0.04227907913214347,R
2000,Cameron,Pennsylvania,0.0,R
2000,Fayette,West Virginia,0.04760570708182418,R
2000,Teller,Colorado,0.0,R
2000,Waseca,Minnesota,0.0,I
2000,Jefferson,Florida,0.0,R
2000,Henry,Missouri,0.5232416787264833,D
2000,Lewis,Washington,0.0,D
2000,Alamosa,Colorado,1.0,R
2000,Wabasha,Minnesota,0.0,I
2000,Hubbard,Minnesota,0.0,I
2000,Mesa,Colorado,0.0,R
2000,Warren,Pennsylvania,0.0007129413106713056,R
2000,Fairfield,Connecticut,0.0,R
2000,Howard,Missouri,0.435288991007408,D
2000,Carbon,Utah,0.0,R
2000,Columbia,Pennsylvania,0.0,R
2000,Guthrie,Iowa,0.0,D
2000,Bracken,Kentucky,0.0,D
2000,Harper,Kansas,0.0,R
2000,Utah,Utah,0.0,R
2000,Ballard,Kentucky,0.0,D
2000,Manitowoc,Wisconsin,0.0,R
2000,Weld,Colorado,0.0010907572348369161,R
2000,Ontario,New York,0.0,R
2000,Camden,New Jersey,0.0,R
2000,Boone,Kentucky,0.0,D
2000,Trinity,California,0.015481473836309217,D
2000,Grayson,Kentucky,0.0,D
2000,Kanabec,Minnesota,0.0,I
2000,Davis,Utah,0.0,R
2000,Lincoln,Missouri,0.01976111013525382,D
2000,Jessamine,Kentucky,0.0,D
2000,Lewis,Kentucky,0.0,D
2000,Lake,Minnesota,0.0,I
2000,Butler,Kansas,0.0,R
2000,Tioga,New York,0.0,R
2000,Worth,Missouri,0.8772950372659516,D
2000,Stoddard,Missouri,0.0,D
2000,O'Brien,Iowa,0.0,D
2000,Trigg,Kentucky,0.0,D
2000,Suffolk,Massachusetts,0.0,R
2000,St. Francois,Missouri,0.0,D
2000,Amador,California,0.0,D
2000,Woodford,Kentucky,0.0,D
2000,Piscataquis,Maine,0.0,I
2000,St. Lucie,Florida,0.0025721987612290767,R
2000,Dauphin,Pennsylvania,0.0,R
2000,Salem,New Jersey,0.0,R
2000,Cecil,Maryland,0.0,D
2000,Steele,Minnesota,0.0,I
2000,Placer,California,0.0,D
2000,Ascension,Louisiana,0.0,R
2000,Redwood,Minnesota,0.0,I
2000,Somerset,Maine,0.0,I
2000,New Madrid,Missouri,0.0,D
2000,Clay,Florida,0.0,R
2000,Gray,Kansas,0.0,R
2000,Santa Clara,California,2.2252152191073e-05,D
2000,Bucks,Pennsylvania,0.02864020129762103,R
2000,Shelby,Missouri,0.0,D
2000,Allamakee,Iowa,0.0,D
2000,Madison,Missouri,0.4137863121614968,D
2000,Pasco,Florida,0.03973923854051096,R
2000,Harrison,Missouri,0.21440284230664117,D
2000,Hancock,Kentucky,0.0,D
2000,Trimble,Kentucky,0.0,D
2000,Jackson,Kentucky,0.0,D
2000,Columbia,New York,0.0,R
2000,Juniata,Pennsylvania,0.0,R
2000,Santa Barbara,California,0.0,D
2000,Clay,Kentucky,0.0,D
2000,Rapides,Louisiana,0.0,R
2000,Hodgeman,Kansas,0.0,R
2000,Audubon,Iowa,0.0,D
2000,Onondaga,New York,0.0,R
2000,Rockland,New York,0.0,R
2000,Washburn,Wisconsin,0.0,R
2000,Contra Costa,California,0.0,D
2000,Colusa,California,0.051622240984199735,D
2000,Calvert,Maryland,0.0,D
2000,Fulton,Kentucky,0.0,D
2000,Scott,Kentucky,0.0,D
2000,Texas,Missouri,0.0,D
2000,Christian,Kentucky,0.0,D
2000,Rock,Minnesota,0.18058381037990254,I
2000,Rush,Kansas,0.24403634986747444,R
2000,Harlan,Kentucky,0.0,D
2000,Lee,Florida,4.886408702056541e-05,R
2000,Penobscot,Maine,0.01182116631224583,I
2000,Middlesex,Massachusetts,0.00918565190737315,R
2000,Buffalo,Wisconsin,0.0,R
2000,Norton,Kansas,0.03741358275721838,R
2000,McPherson,Kansas,0.0,R
2000,Jefferson,Wisconsin,0.0,R
2000,McKean,Pennsylvania,0.0,R
2000,Snohomish,Washington,0.008936440095159015,D
2000,Bronx,New York,0.0,R
2000,Bourbon,Kansas,0.0,R
2000,Portage,Wisconsin,0.0007759624089321895,R
2000,Breathitt,Kentucky,0.0,D
2000,Anderson,Kentucky,0.0,D
2000,Pemiscot,Missouri,0.0,D
2000,Florence,Wisconsin,0.0,R
2000,Phelps,Missouri,0.0,D
2000,Allen,Kansas,0.0,R
2000,Dolores,Colorado,0.0,R
2000,Gasconade,Missouri,0.0,D
2000,Inyo,California,0.0,D
2000,Macon,Missouri,0.11235875706214689,D
2000,Mercer,Pennsylvania,0.0,R
2000,Isanti,Minnesota,0.0,I
2000,San Juan,New Mexico,0.0,R
2000,Caldwell,Kentucky,0.0,D
2000,Carroll,New Hampshire,0.007088558089511378,D
2000,San Luis Obispo,California,0.0,D
2000,Clark,Missouri,0.0,D
2000,Winneshiek,Iowa,0.0,D
2000,Holt,Missouri,0.0,D
2000,Ripley,Missouri,0.0,D
2000,Duval,Florida,0.0,R
2000,Escambia,Florida,0.0,R
2000,Quay,New Mexico,0.0,R
2000,Wilkin,Minnesota,0.0,I
2000,Jefferson,Pennsylvania,0.0,R
2000,Plumas,California,0.0823833479484931,D
2000,Perry,Missouri,0.0,D
2000,Jackson,Minnesota,0.0,I
2000,Marshall,Kansas,0.0,R
2000,Grant,Kentucky,0.0,D
2000,Dunklin,Missouri,0.0,D
2000,Kanawha,West Virginia,0.0,R
2000,Whatcom,Washington,0.0,D
2000,Audrain,Missouri,0.0,D
2000,Emery,Utah,0.0,R
2000,Green,Kentucky,0.0,D
2000,Racine,Wisconsin,0.0,R
2000,Chautauqua,Kansas,0.0,R
2000,Flagler,Florida,0.0,R
2000,Tuolumne,California,0.0,D
2000,Montgomery,Kansas,0.0,R
2000,Dallas,Missouri,0.0,D
2000,Jefferson,West Virginia,0.436595949855352,R
2000,Kingman,Kansas,0.0,R
2000,Tehama,California,0.0,D
2000,Knott,Kentucky,0.0,D
2000,Windsor,Vermont,0.0,D
2000,Ozaukee,Wisconsin,0.0009403075660566065,R
2000,Crittenden,Kentucky,0.0,D
2000,Costilla,Colorado,0.0,R
2000,Chippewa,Wisconsin,0.0,R
2000,Belknap,New Hampshire,0.0,D
2000,Floyd,Kentucky,0.0,D
2000,Scott,Minnesota,0.0,I
2000,Montezuma,Colorado,0.0,R
2000,Wayne,Pennsylvania,0.0,R
2000,Laurel,Kentucky,0.0,D
2000,Pinellas,Florida,0.25464999716727965,R
2000,Mineral,Colorado,0.0,R
2000,Charlotte,Florida,0.0,R
2000,Miami-Dade,Florida,0.0,R
2000,Pitkin,Colorado,0.0,R
2000,Lawrence,Pennsylvania,0.018101367658889783,R
2000,Lucas,Iowa,0.25,D
2000,Suffolk,New York,0.0,R
2000,Butler,Iowa,0.0,D
2000,Lyon,Kentucky,0.0,D
2000,Kenosha,Wisconsin,0.0,R
2000,Jefferson,Iowa,0.0,D
2000,Northumberland,Pennsylvania,0.0,R
2000,Pottawatomie,Kansas,0.021599320470816648,R
2000,Polk,Iowa,2.738834593014657e-05,D
2000,Lafayette,Wisconsin,0.013584696423620738,R
2000,Juab,Utah,0.0,R
2000,Franklin,Vermont,0.0,D
2000,Crow Wing,Minnesota,0.0,I
2000,Murray,Minnesota,0.0,I
2000,Broome,New York,0.0,R
2000,Nicholas,West Virginia,0.0,R
2000,Cape Girardeau,Missouri,0.19099036515751006,D
2000,Haskell,Kansas,0.0,R
2000,Coos,New Hampshire,0.0,D
2000,Grafton,New Hampshire,0.0,D
2000,Mahnomen,Minnesota,0.0,I
2000,Perry,Kentucky,0.0,D
2000,Middlesex,New Jersey,0.0,R
2000,Wayne,Kentucky,0.0,D
2000,Becker,Minnesota,0.0,I
2000,Wyoming,West Virginia,0.0,R
2000,Laclede,Missouri,0.0,D
2000,Berkeley,West Virginia,0.0,R
2000,Jackson,Colorado,0.0,R
2000,Putnam,West Virginia,0.0,R
2000,Fayette,Iowa,0.0,D
2000,Estill,Kentucky,0.0,D
2000,Nelson,Kentucky,0.0,D
2000,Taney,Missouri,0.0,D
2000,Franklin,Washington,0.0,D
2000,Ohio,Kentucky,0.0,D
2000,Monroe,Pennsylvania,0.0,R
2000,Huerfano,Colorado,0.0,R
2000,San Bernardino,California,0.0,D
2000,Saratoga,New York,0.0,R
2000,Valencia,New Mexico,0.20901219525344777,R
2000,Putnam,New York,0.0,R
2000,Wright,Minnesota,0.0,I
2000,Stone,Missouri,0.0,D
2000,Martin,Minnesota,0.0,I
2000,Appanoose,Iowa,0.0,D
2000,Oconto,Wisconsin,0.0,R
2000,Pike,Kentucky,0.0,D
2000,Calhoun,Iowa,0.0,D
2000,Sedgwick,Colorado,0.42761041240128694,R
2000,Lincoln,Maine,0.0,I
2000,Skamania,Washington,0.0,D
2000,San Francisco,California,0.0,D
2000,Calaveras,California,0.0,D
2000,Sacramento,California,0.0,D
2000,Erie,New York,0.0,R
2000,Okeechobee,Florida,0.0,R
2000,Carver,Minnesota,0.0,I
2000,Carter,Missouri,0.0,D
2000,Koochiching,Minnesota,0.024671916010498687,I
2000,Park,Colorado,0.0,R
2000,Union,New Jersey,0.0,R
2000,Cumberland,New Jersey,0.0,R
2000,Sawyer,Wisconsin,0.0,R
2000,Seminole,Florida,0.001738144885431798,R
2000,Tucker,West Virginia,0.0,R
2000,Chariton,Missouri,0.0,D
2000,Washington,Missouri,0.0,D
2000,Marin,California,0.0,D
2000,Ellis,Kansas,0.2884921287916187,R
2000,Monroe,Kentucky,0.0,D
2000,Greene,Missouri,0.0,D
2000,Caldwell,Missouri,0.0742919824491424,D
2000,Custer,Colorado,0.0,R
2000,Yuba,California,0.0011220993731204836,D
2000,Lee,Iowa,0.0,D
2000,Ray,Missouri,0.0,D
2000,Cheyenne,Kansas,0.0,R
2000,Sonoma,California,0.00017706191455334704,D
2000,Sumter,Florida,0.0,R
2000,Johnson,Iowa,0.0,D
2000,Hopkins,Kentucky,0.0,D
2000,Ashland,Wisconsin,0.0,R
2000,Windham,Connecticut,0.0,R
2000,Gentry,Missouri,0.3377451913921158,D
2000,Monmouth,New Jersey,0.0,R
2000,Norman,Minnesota,0.0,I
2000,Hernando,Florida,0.0,R
2000,Humboldt,Iowa,0.0,D
2000,St. Croix,Wisconsin,0.0,R
2000,Essex,New Jersey,0.0,R
2000,Nemaha,Kansas,0.0,R
2000,Todd,Kentucky,0.0,D
2000,Denver,Colorado,0.0,R
2000,Sibley,Minnesota,0.009589566551591868,I
2000,McLean,Kentucky,0.0,D
2000,Shelby,Iowa,0.0,D
2000,Lane,Kansas,0.0,R
2000,Oneida,Wisconsin,0.0,R
2000,Saguache,Colorado,0.0,R
2000,Armstrong,Pennsylvania,0.0,R
2000,Dakota,Minnesota,0.0,I
2000,Grant,Louisiana,0.0,R
2000,Osage,Missouri,0.0,D
2000,Floyd,Iowa,0.0,D
2000,San Joaquin,California,0.0,D
2000,Livingston,Kentucky,0.0,D
